symbol,name,price,market_cap,revenue_ttm,net_income_ttm,shares_out,eps_ttm,pe_ratio,forward_pe,dividend,ex_dividend_date,volume,open,previous_close,days_range,52_week_range,beta,analysts,price_target,earnings_date,industry,sector,ipo_date,stock_exchange,employees,website
JNPR,"Juniper Networks, Inc.",36.51,12.09B,5.03B,250.20M,331.09M,0.76,48.31,19.18,$0.88 (2.41%),"Dec 2, 2024","16,685,512",38.41,38.41,36.08 - 38.41,26.66 - 39.79,0.92,Hold,39.50 (+8.19%),"Oct 31, 2024",Communication Equipment,Technology,"Jun 25, 1999",NYSE,"11,144",https://www.juniper.net
HST,"Host Hotels & Resorts, Inc.",17.26,12.07B,5.59B,721.00M,699.03M,1.02,16.84,19.28,$0.80 (4.64%),"Sep 30, 2024","12,561,494",17.51,17.46,17.26 - 17.68,15.71 - 21.31,1.34,Buy,21.21 (+22.89%),"Nov 6, 2024",REIT - Hotel & Motel,Real Estate,1927,NASDAQ,163,https://www.hosthotels.com
EMN,Eastman Chemical Company,101.61,11.77B,9.34B,885.00M,115.86M,7.47,13.61,12.28,$3.24 (3.19%),"Sep 16, 2024","990,039",101.01,100.75,100.80 - 102.05,80.71 - 114.50,1.46,Buy,111.50 (+9.73%),"Oct 31, 2024",Specialty Chemicals,Materials,"Oct 10, 1993",NYSE,"14,000",https://www.eastman.com
DAY,Dayforce Inc.,74.56,11.76B,1.69B,52.90M,157.70M,0.34,221.64,35.51,n/a,n/a,"1,342,390",76.26,76.74,74.49 - 76.93,47.08 - 81.33,1.27,Buy,81.56 (+9.39%),"Oct 30, 2024",Software - Application,Technology,"Apr 26, 2018",NYSE,"9,084",https://www.dayforce.com
SOLV,Solventum Corporation,67.48,11.66B,8.22B,720.00M,172.75M,4.16,16.21,12.43,n/a,n/a,"1,146,295",67.74,67.90,67.00 - 68.33,47.16 - 77.17,n/a,Hold,68.00 (+0.77%),"Nov 26, 2024",Health Information Services,Healthcare,2023,NYSE,"20,098",https://www.solventum.com
NCLH,Norwegian Cruise Line Holdings Ltd.,26.42,11.62B,9.36B,549.24M,439.71M,1.25,21.13,13.30,n/a,n/a,"10,660,129",26.42,26.68,26.21 - 26.67,14.13 - 28.11,2.68,Buy,27.60 (+4.47%),"Oct 31, 2024",Travel Services,Consumer Discretionary,"Jan 18, 2013",NYSE,"41,000",https://www.nclhltd.com
SJM,The J. M. Smucker Company,106.92,11.38B,8.50B,745.30M,106.41M,7.09,15.07,10.81,$4.32 (4.04%),"Nov 15, 2024","1,901,161",109.53,109.67,106.19 - 109.59,105.69 - 134.62,0.25,Buy,126.42 (+18.24%),"Nov 26, 2024",Packaged Foods,Consumer Staples,1897,NYSE,"9,000",https://www.jmsmucker.com
BEN,"Franklin Resources, Inc.",21.67,11.35B,8.48B,432.20M,523.67M,0.85,25.55,9.01,$1.24 (5.72%),"Sep 30, 2024","3,344,712",21.68,21.58,21.40 - 21.79,18.95 - 30.32,1.40,Sell,21.87 (+0.92%),"Nov 4, 2024",Asset Management,Financials,1947,NYSE,"9,200",https://www.franklinresources.com
AIZ,"Assurant, Inc.",218.82,11.22B,11.76B,741.40M,51.29M,14.00,15.63,13.21,$2.88 (1.32%),"Sep 3, 2024","488,400",216.05,215.48,215.53 - 219.06,160.12 - 219.06,0.57,Buy,218.67 (-0.07%),"Nov 5, 2024",Insurance - Property & Casualty,Financials,1892,NYSE,"13,600",https://www.assurant.com
MGM,MGM Resorts International,37.28,11.10B,17.22B,903.35M,297.74M,2.82,13.24,16.01,n/a,n/a,"3,363,713",37.57,37.52,36.80 - 37.57,33.44 - 48.25,2.24,Strong Buy,53.69 (+44.02%),"Oct 30, 2024",Resorts & Casinos,Consumer Discretionary,1986,NYSE,"76,000",https://www.mgmresorts.com
SMCI,"Super Micro Computer, Inc.",18.58,10.88B,14.94B,1.21B,585.57M,2.01,9.25,6.40,n/a,n/a,"64,496,782",17.80,18.01,17.25 - 18.79,17.25 - 122.90,1.28,Hold,62.03 (+233.85%),"Nov 25, 2024",Computer Hardware,Technology,"Mar 29, 2007",NASDAQ,"5,126",https://www.supermicro.com
GNRC,Generac Holdings Inc.,181.82,10.82B,4.12B,292.37M,59.50M,4.82,37.73,21.98,n/a,n/a,"1,229,766",184.96,186.34,180.17 - 185.83,108.89 - 195.94,1.37,Buy,175.06 (-3.72%),"Oct 31, 2024",Specialty Industrial Machinery,Industrials,"Feb 11, 2010",NYSE,"8,600",https://www.generac.com
LW,"Lamb Weston Holdings, Inc.",75.47,10.76B,6.46B,618.10M,142.60M,4.26,17.72,16.36,$1.44 (1.91%),"Nov 1, 2024","4,402,964",79.82,80.41,75.26 - 80.39,52.99 - 111.88,0.72,Buy,79.89 (+5.86%),"Jan 2, 2025",Packaged Foods,Consumer Staples,1950,NYSE,"10,700",https://www.lambweston.com
TECH,Bio-Techne Corporation,67.57,10.74B,1.17B,150.68M,158.89M,0.95,71.17,35.09,$0.32 (0.47%),"Nov 8, 2024","2,448,096",72.42,72.54,67.48 - 72.47,60.53 - 85.57,1.28,Buy,81.78 (+21.03%),"Oct 30, 2024",Biotechnology,Healthcare,"Feb 9, 1989",NASDAQ,"3,050",https://www.bio-techne.com
CTLT,"Catalent, Inc.",59.10,10.73B,4.42B,-413.00M,181.51M,-2.28,n/a,52.47,n/a,n/a,"1,273,517",58.99,58.91,58.84 - 59.35,36.74 - 61.20,1.16,Hold,59.83 (+1.24%),"Nov 5, 2024",Drug Manufacturers - Specialty & Generic,Healthcare,"Jul 31, 2014",NYSE,"17,800",https://www.catalent.com
AOS,A. O. Smith Corporation,72.23,10.47B,3.89B,561.20M,145.00M,3.79,19.06,18.34,$1.36 (1.88%),"Oct 31, 2024","1,214,367",72.78,73.00,72.15 - 73.28,72.15 - 92.45,1.17,Buy,86.71 (+20.05%),"Oct 22, 2024",Specialty Industrial Machinery,Industrials,1874,NYSE,"12,000",https://www.aosmith.com
PNW,Pinnacle West Capital Corporation,91.88,10.45B,5.02B,615.61M,113.70M,5.34,17.20,20.86,$3.58 (3.90%),"Nov 4, 2024","1,296,980",90.89,90.86,90.53 - 92.08,65.20 - 93.12,0.52,Buy,80.79 (-12.07%),"Nov 6, 2024",Utilities - Regulated Electric,Utilities,1985,NYSE,"6,113",https://www.pinnaclewest.com
IPG,"The Interpublic Group of Companies, Inc.",27.09,10.09B,9.34B,808.20M,372.51M,2.13,12.70,9.83,$1.32 (4.87%),"Dec 2, 2024","10,276,762",29.14,29.20,27.01 - 29.18,27.01 - 35.17,1.09,Hold,31.25 (+15.36%),"Oct 22, 2024",Advertising Agencies,Communication Services,1902,NYSE,"57,400",https://www.interpublic.com
AES,The AES Corporation,13.97,9.93B,12.28B,1.03B,711.03M,1.44,9.72,7.15,$0.69 (4.95%),"Nov 1, 2024","10,369,338",14.13,14.00,13.75 - 14.17,13.27 - 22.21,1.09,Strong Buy,22.89 (+63.85%),"Oct 31, 2024",Utilities - Diversified,Utilities,"Jun 25, 1991",NYSE,"9,600",https://www.aes.com
LKQ,LKQ Corporation,38.20,9.93B,14.50B,711.00M,259.96M,2.67,14.15,10.63,$1.20 (3.14%),"Nov 14, 2024","1,593,145",38.86,38.69,38.15 - 39.13,35.57 - 53.68,1.29,Strong Buy,55.83 (+46.15%),"Oct 24, 2024",Auto Parts,Consumer Discretionary,"Oct 3, 2003",NASDAQ,"49,000",https://www.lkqcorp.com
WYNN,"Wynn Resorts, Limited",90.74,9.88B,7.13B,953.26M,108.84M,8.43,10.77,17.70,$1.00 (1.10%),"Nov 15, 2024","3,814,854",93.17,92.97,89.66 - 93.60,71.63 - 110.38,1.80,Strong Buy,117.15 (+29.11%),"Nov 4, 2024",Resorts & Casinos,Consumer Discretionary,"Oct 25, 2002",NASDAQ,"27,800",https://www.wynnresorts.com
MKTX,MarketAxess Holdings Inc.,261.65,9.87B,811.94M,278.67M,37.70M,7.39,35.41,33.25,$2.96 (1.13%),"Aug 21, 2024","376,152",263.39,264.98,260.56 - 265.23,192.42 - 297.97,1.05,Hold,267.50 (+2.24%),"Nov 6, 2024",Capital Markets,Financials,"Nov 5, 2004",NASDAQ,881,https://www.marketaxess.com
FRT,Federal Realty Investment Trust,113.54,9.72B,1.19B,284.44M,85.59M,3.44,33.05,36.50,$4.40 (3.88%),"Jan 2, 2025","2,699,264",113.21,113.37,112.26 - 114.23,90.84 - 118.34,1.26,Buy,119.56 (+5.3%),"Oct 30, 2024",REIT - Retail,Real Estate,1962,NYSE,304,https://www.federalrealty.com
CRL,"Charles River Laboratories International, Inc.",187.74,9.60B,4.06B,413.08M,51.14M,8.00,23.46,18.60,n/a,n/a,"1,499,025",195.42,196.90,183.35 - 195.99,176.48 - 275.00,1.38,Hold,212.09 (+12.97%),"Nov 6, 2024",Diagnostics & Research,Healthcare,"Jun 23, 2000",NYSE,"21,800",https://www.criver.com
GL,Globe Life Inc.,109.20,9.17B,5.73B,1.09B,83.95M,11.80,9.25,8.29,$0.96 (0.88%),"Oct 4, 2024","343,836",109.54,109.01,108.07 - 110.26,38.95 - 132.00,0.81,Buy,124.50 (+14.01%),"Oct 23, 2024",Insurance - Life,Financials,1900,NYSE,"3,636",
TFX,Teleflex Incorporated,192.15,8.92B,3.03B,237.44M,46.44M,5.03,38.13,12.82,$1.36 (0.71%),"Nov 15, 2024","515,655",190.78,190.44,189.95 - 193.00,189.95 - 257.85,1.18,Buy,259.00 (+34.79%),"Oct 31, 2024",Medical Instruments & Supplies,Healthcare,1943,NYSE,"14,500",https://www.teleflex.com
MHK,"Mohawk Industries, Inc.",140.33,8.86B,10.81B,563.98M,63.12M,8.85,15.86,13.34,n/a,n/a,"575,190",140.94,140.34,139.48 - 142.08,82.71 - 164.29,1.39,Buy,160.38 (+14.29%),"Oct 24, 2024","Furnishings, Fixtures & Appliances",Consumer Discretionary,"Apr 1, 1992",NYSE,"43,300",https://www.mohawkind.com
HAS,"Hasbro, Inc.",62.21,8.68B,4.32B,-641.20M,139.50M,-4.60,n/a,15.17,$2.80 (4.50%),"Nov 20, 2024","1,165,136",62.91,63.06,62.14 - 63.19,43.74 - 73.46,0.62,Strong Buy,78.00 (+25.38%),"Oct 24, 2024",Leisure,Consumer Discretionary,1923,NASDAQ,"5,502",https://shop.hasbro.com/en-in
HSIC,"Henry Schein, Inc.",68.76,8.57B,12.50B,314.00M,124.68M,2.42,28.36,13.76,n/a,n/a,"1,881,836",66.54,66.54,66.18 - 68.80,63.67 - 82.63,0.87,Buy,77.50 (+12.71%),"Nov 5, 2024",Medical Distribution,Healthcare,"Nov 3, 1995",NASDAQ,"25,000",https://www.henryschein.com
MOS,The Mosaic Company,26.38,8.38B,11.46B,371.20M,317.65M,1.15,22.93,11.13,$0.84 (3.18%),"Sep 5, 2024","3,413,607",26.74,26.32,26.36 - 26.97,24.12 - 38.30,1.36,Buy,32.50 (+23.2%),"Nov 12, 2024",Agricultural Inputs,Materials,"Oct 25, 2004",NYSE,"14,049",https://www.mosaicco.com
APA,APA Corporation,22.38,8.28B,8.96B,2.22B,369.95M,6.58,3.40,6.54,$1.00 (4.47%),"Oct 22, 2024","7,315,429",22.70,22.60,22.25 - 23.20,21.15 - 37.82,3.24,Hold,33.00 (+47.45%),"Nov 6, 2024",Oil & Gas Exploration & Production,Energy,1954,NASDAQ,"2,271",https://www.apacorp.com
CE,Celanese Corporation,73.78,8.07B,10.48B,1.09B,109.31M,9.95,7.35,8.96,$2.80 (3.80%),"Oct 30, 2024","2,374,524",74.12,73.94,72.78 - 74.71,72.78 - 172.16,1.30,Hold,116.33 (+57.67%),"Nov 4, 2024",Chemicals,Materials,"Jan 21, 2005",NYSE,"12,410",https://www.celanese.com
ENPH,"Enphase Energy, Inc.",59.52,8.04B,1.25B,61.42M,135.11M,0.44,136.81,17.30,n/a,n/a,"6,812,692",64.92,63.56,59.46 - 65.90,59.12 - 141.63,1.77,Buy,102.86 (+72.82%),"Oct 22, 2024",Solar,Technology,"Mar 30, 2012",NASDAQ,"3,157",https://www.enphase.com
IVZ,Invesco Ltd.,17.67,7.94B,5.89B,-413.60M,449.44M,-0.91,n/a,9.56,$0.82 (4.64%),"Nov 14, 2024","2,609,981",17.76,17.74,17.49 - 17.83,13.53 - 18.94,1.42,Hold,18.71 (+5.89%),"Oct 22, 2024",Asset Management,Financials,"Aug 24, 1995",NYSE,"8,489",https://www.invesco.com
CZR,"Caesars Entertainment, Inc.",37.04,7.87B,11.27B,-361.00M,212.48M,-1.67,n/a,40.08,n/a,n/a,"5,676,578",38.90,38.99,36.92 - 38.96,31.74 - 50.51,2.96,Strong Buy,52.77 (+42.47%),"Oct 29, 2024",Resorts & Casinos,Consumer Discretionary,"Dec 13, 1989",NASDAQ,"51,000",https://www.caesars.com
MTCH,"Match Group, Inc.",30.71,7.71B,3.49B,622.64M,251.09M,2.24,13.68,9.19,n/a,n/a,"3,563,794",31.40,31.26,30.67 - 31.43,27.66 - 42.43,1.49,Buy,41.00 (+33.51%),"Nov 6, 2024",Internet Content & Information,Communication Services,"Nov 19, 2015",NASDAQ,"2,620",https://www.mtch.com
HII,"Huntington Ingalls Industries, Inc.",193.56,7.57B,11.71B,701.00M,39.13M,17.73,10.92,13.71,$5.40 (2.79%),"Nov 29, 2024","391,948",195.00,195.33,192.26 - 196.82,184.29 - 299.50,0.55,Hold,228.89 (+18.25%),"Oct 31, 2024",Aerospace & Defense,Industrials,1886,NYSE,"44,000",https://www.hii.com
BWA,BorgWarner Inc.,34.50,7.55B,14.17B,897.00M,218.70M,3.93,8.56,7.81,$0.44 (1.28%),"Sep 3, 2024","1,762,623",34.31,34.43,34.11 - 34.82,29.51 - 38.23,1.19,Buy,41.92 (+21.51%),"Oct 31, 2024",Auto Parts,Consumer Discretionary,"Aug 12, 1993",NYSE,"39,900",https://www.borgwarner.com
WBA,"Walgreens Boots Alliance, Inc.",8.48,7.33B,147.66B,-8.64B,864.62M,-10.01,n/a,5.35,$1.00 (11.79%),"Nov 18, 2024","22,037,778",8.89,8.81,8.46 - 8.90,8.22 - 27.05,0.67,Hold,12.88 (+51.89%),"Jan 2, 2025",Pharmaceutical Retailers,Healthcare,1901,NASDAQ,"331,000",
PARA,Paramount Global,10.84,7.23B,28.87B,-5.48B,666.98M,-8.30,n/a,7.10,$0.20 (1.85%),"Dec 16, 2024","14,794,980",11.24,11.35,10.80 - 11.38,9.54 - 17.50,1.77,Sell,12.17 (+12.27%),"Nov 8, 2024",Entertainment,Communication Services,1986,NASDAQ,"21,900",https://www.paramount.com
FMC,FMC Corporation,54.39,6.79B,4.17B,1.45B,124.84M,11.60,4.46,12.03,$2.32 (4.27%),"Sep 30, 2024","1,586,009",55.48,55.48,54.25 - 55.95,50.03 - 68.72,0.85,Hold,68.00 (+25.02%),"Oct 29, 2024",Agricultural Inputs,Materials,1910,NYSE,"6,600",https://www.fmc.com
QRVO,"Qorvo, Inc.",65.61,6.20B,3.95B,-141.22M,94.53M,-1.47,n/a,13.77,n/a,n/a,"1,779,282",65.63,66.30,65.50 - 66.58,65.35 - 130.99,1.49,Hold,96.31 (+46.79%),"Oct 29, 2024",Semiconductors,Technology,"Jun 3, 1997",NASDAQ,"8,700",https://www.qorvo.com
AMTM,"Amentum Holdings, Inc.",25.20,6.13B,5.62B,257.00M,243.30M,n/a,23.86,15.56,n/a,n/a,"2,632,117",26.19,26.41,24.88 - 26.35,23.58 - 34.50,n/a,Strong Buy,31.00 (+23.02%),"Dec 17, 2024",Specialty Business Services,Industrials,2020,NYSE,,https://www.amentum.com
